Date,Prev Close,Open,High,Low,Close,Change,Deals,Volume,Value
08/07/2016,850.42,850.10,850.10,850.00,850.00,-0.42,,99457.00,84648266.58
11/07/2016,850.00,852.01,854.00,852.01,852.10,2.10,,586745.00,500076244.18
12/07/2016,852.10,852.00,852.00,852.00,852.00,-0.10,,191824.00,163440119.48
13/07/2016,852.00,852.00,852.00,852.00,852.00,,,23781.00,20273852.46
14/07/2016,852.00,852.00,852.05,852.00,852.00,,,253882.00,216393319.94
15/07/2016,852.00,852.00,852.00,852.00,852.00,,,7691.00,6525097.65
18/07/2016,852.00,850.00,850.00,850.00,850.00,-2.00,,108844.00,92402259.15
19/07/2016,850.00,850.00,850.00,850.00,850.00,,,26993.00,22743896.00
20/07/2016,850.00,850.00,850.00,850.00,850.00,,,58963.00,49170155.33
21/07/2016,850.00,835.00,835.00,835.00,835.00,-15.00,,31423.00,26273757.88
22/07/2016,835.00,850.00,850.01,850.00,850.01,15.01,,175397.00,148787262.65
25/07/2016,850.01,850.00,850.00,850.00,850.00,-0.01,,136087.00,115662394.35
26/07/2016,850.00,850.00,850.00,850.00,850.00,,,37030.00,31479414.78
27/07/2016,850.00,850.00,850.00,850.00,850.00,,,53856.00,46091741.96
28/07/2016,850.00,850.00,850.00,850.00,850.00,,,4838.00,4140501.57
29/07/2016,850.00,852.13,852.13,849.00,850.00,,,786562.00,668418366.87
01/08/2016,850.00,839.00,840.00,830.00,837.50,-12.50,,282892.00,235869294.43
02/08/2016,837.50,816.20,816.20,816.20,816.20,-21.30,,85452.00,69308290.62
04/08/2016,820.00,820.00,820.00,820.00,820.00,,,218597.00,179251400.57
05/08/2016,820.00,820.00,820.00,820.00,820.00,,,63427.00,52211615.64
08/08/2016,820.00,820.00,820.00,820.00,820.00,,,30360.00,25018802.65
09/08/2016,820.00,820.00,820.00,820.00,820.00,,,7323.00,6014838.70
10/08/2016,820.00,820.06,825.00,820.06,825.00,5.00,,166622.00,137359876.97
12/08/2016,825.00,820.00,820.00,820.00,820.00,-5.00,,53304.00,43810364.52
15/08/2016,820.00,825.02,825.02,825.02,825.02,5.02,,50647.00,41761823.80
16/08/2016,825.02,824.00,824.00,824.00,824.00,-1.02,,39306.00,32370448.25
17/08/2016,824.00,825.00,825.01,825.00,825.01,1.01,,65909.00,54380547.88
18/08/2016,825.01,825.01,825.01,825.01,825.01,,,17456.00,14408193.56
19/08/2016,825.01,825.01,825.01,825.01,825.01,,,14269.00,11806238.62
22/08/2016,825.01,831.00,835.00,831.00,835.00,9.99,,310984.00,258735810.66
23/08/2016,835.00,835.00,835.00,835.00,835.00,,,257962.00,215281161.41
24/08/2016,835.00,835.00,835.00,825.00,825.00,-10.00,,276198.00,230082530.26
25/08/2016,825.00,825.00,825.00,825.00,825.00,,,34219.00,28228447.60
26/08/2016,825.00,825.00,825.00,825.00,825.00,,,292778.00,241543580.76
29/08/2016,825.00,825.00,825.00,825.00,825.00,,,154002.00,127036152.95
30/08/2016,825.00,825.00,825.00,825.00,825.00,,,14180.00,11682057.14
31/08/2016,825.00,825.00,825.00,825.00,825.00,,,1338459.00,1104220997.20
01/09/2016,825.00,825.00,825.00,825.00,825.00,,,699539.00,577118713.82
02/09/2016,825.00,825.00,825.00,825.00,825.00,,,32676.00,26958736.90
05/09/2016,825.00,825.00,825.00,825.00,825.00,,,97737.00,80636019.90
06/09/2016,825.00,825.00,825.00,825.00,825.00,,,129704.00,107007518.16
07/09/2016,825.00,825.02,825.02,825.01,825.01,0.01,,76053.00,62745428.68
08/09/2016,825.01,825.11,830.00,825.11,830.00,4.99,,266154.00,220237615.21
09/09/2016,830.00,830.00,830.00,825.00,825.00,-5.00,,157090.00,130250400.74
14/09/2016,825.00,825.00,825.00,825.00,825.00,,,64357.00,53094533.80
15/09/2016,825.00,825.00,825.00,825.00,825.00,,,42397.00,34986015.50
16/09/2016,825.00,826.00,826.00,826.00,826.00,1.00,,112608.00,93001735.79
19/09/2016,826.00,825.00,825.00,825.00,825.00,-1.00,,250385.00,206568634.90
20/09/2016,825.00,825.01,825.01,825.00,825.00,,,240746.00,198656715.92
21/09/2016,825.00,825.01,825.01,825.01,825.01,0.01,,165272.00,136372168.84
22/09/2016,825.01,825.00,825.50,825.00,825.01,,,899371.00,741999467.16
23/09/2016,825.01,825.01,825.01,825.01,825.01,,,50227.00,41437589.09
26/09/2016,825.01,825.00,825.00,825.00,825.00,-0.01,,57965.00,47806559.45
27/09/2016,825.00,843.98,826.00,826.00,826.00,1.00,,29233.00,24247862.43
28/09/2016,826.00,815.18,815.18,815.18,815.18,-10.82,,101952.00,83619301.87
29/09/2016,815.18,825.00,825.00,825.00,825.00,9.82,,166260.00,137166752.92
30/09/2016,825.00,825.00,825.00,825.00,825.00,,,96749.00,79817175.00
04/10/2016,825.00,815.00,815.00,815.00,815.00,-10.00,,17651.00,14383187.96
05/10/2016,815.00,855.00,815.00,815.00,815.00,,,52818.00,43124707.90
06/10/2016,815.00,815.00,815.00,815.00,815.00,,,13315.00,10559267.39
07/10/2016,815.00,800.00,800.00,800.00,800.00,-15.00,,75691.00,60606179.00
10/10/2016,800.00,800.00,800.00,800.00,800.00,,,28197.00,22792882.43
11/10/2016,800.00,824.00,825.00,824.00,825.00,25.00,,605377.00,499361257.59
12/10/2016,825.00,805.57,805.57,805.57,805.57,-19.43,,23676.00,19075337.84
13/10/2016,805.57,805.57,805.57,805.57,805.57,,,21508.00,17301858.04
14/10/2016,805.57,805.57,805.57,805.57,805.57,,,23869.00,19148335.22
17/10/2016,805.57,805.57,805.57,805.57,805.57,,,33466.00,26775686.80
19/10/2016,800.00,800.00,800.00,800.00,800.00,,15.00,13197.00,10560173.50
20/10/2016,800.00,800.00,800.00,800.00,800.00,,26.00,14733.00,11738312.33
21/10/2016,800.00,800.00,800.00,800.00,800.00,,13.00,10145.00,8092087.35
24/10/2016,800.00,800.00,800.00,800.00,800.00,,13.00,10145.00,8092087.35
25/10/2016,800.00,800.00,800.00,800.00,800.00,,13.00,10145.00,8092087.35
28/11/2016,810.00,810.00,810.00,810.00,810.00,,23.00,393782.00,318956055.75
29/11/2016,810.00,810.00,810.00,810.00,810.00,,18.00,12403.00,10051560.50
30/11/2016,810.00,810.10,810.10,810.06,810.06,0.06,29.00,956710.00,775320929.10
01/12/2016,810.06,810.06,810.06,810.06,810.06,,28.00,25882.00,21026928.24
02/12/2016,810.06,820.00,820.00,820.00,820.00,9.94,42.00,50770.00,41413764.55
05/12/2016,820.00,815.00,815.00,815.00,815.00,-5.00,27.00,35387.00,28872365.02
06/12/2016,815.00,800.68,805.00,800.68,805.00,-10.00,23.00,809504.00,651608051.67
07/12/2016,805.00,810.00,810.00,810.00,810.00,5.00,21.00,740826.00,600028200.18
08/12/2016,810.00,810.00,810.00,810.00,810.00,,20.00,47542.00,38509971.40
09/12/2016,810.00,810.00,810.00,810.00,810.00,,18.00,301577.00,244243770.61
12/12/2016,810.00,810.00,810.00,810.00,810.00,,18.00,301577.00,244243770.61
13/12/2016,810.00,810.00,810.00,810.00,810.00,,38.00,208142.00,168595020.00
14/12/2016,810.00,811.00,825.00,810.00,810.00,,28.00,3413565.00,2815288685.50
15/12/2016,810.00,800.21,800.21,800.21,810.00,,13.00,16635.00,13485227.11
16/12/2016,810.00,810.00,810.00,810.00,810.00,,22.00,119544.00,96822232.44
19/12/2016,810.00,809.00,810.00,809.00,810.00,,17.00,142861.00,115730645.95
20/12/2016,810.00,810.00,810.00,810.00,810.00,,26.00,45423.00,36816158.94
21/12/2016,810.00,810.00,810.00,810.00,810.00,,20.00,44293.00,35883982.46
22/12/2016,810.00,810.00,810.00,810.00,810.00,,19.00,23442.00,18990565.50
23/12/2016,810.00,810.00,810.00,810.00,810.00,,9.00,201836.00,163488205.06
26/12/2016,810.00,810.00,810.00,810.00,810.00,,9.00,201836.00,163488205.06
27/12/2016,810.00,810.00,810.00,810.00,810.00,,9.00,201836.00,163488205.06
28/12/2016,810.00,810.00,810.00,810.00,810.00,,16.00,15310.00,12442087.56
29/12/2016,810.00,810.00,810.00,810.00,810.00,,17.00,25428.00,20598152.20
30/12/2016,810.00,811.00,811.00,810.00,810.00,,12.00,37068.00,30045260.07
02/01/2017,810.00,811.00,811.00,810.00,810.00,,12.00,37068.00,30045260.07
03/01/2017,810.00,810.00,810.00,810.00,810.00,,24.00,16573.00,13383429.50
04/01/2017,810.00,810.00,810.00,810.00,810.00,,26.00,13226.00,10703703.52
05/01/2017,810.00,810.00,810.00,810.00,810.00,,21.00,64271.00,52062151.35
06/01/2017,810.00,810.00,810.00,809.00,809.00,-1.00,38.00,202725.00,163959324.44
09/01/2017,809.00,809.00,809.00,809.00,809.00,,27.00,15010.00,11957223.00
10/01/2017,809.00,809.00,809.00,809.00,809.00,,39.00,20415.00,16230842.78
11/01/2017,809.00,809.00,809.00,809.00,809.00,,33.00,18946.00,14991003.07
12/01/2017,809.00,790.00,790.00,790.00,790.00,-19.00,18.00,73758.00,58235413.77
13/01/2017,790.00,790.00,790.00,790.00,790.00,,39.00,29751.00,23312146.94
16/01/2017,790.00,795.00,795.00,795.00,790.00,,32.00,31789.00,24472346.75
17/01/2017,790.00,761.00,761.00,761.00,761.00,-29.00,30.00,48263.00,36726066.08
18/01/2017,761.00,755.00,755.00,755.00,755.00,-6.00,32.00,89849.00,67676719.57
19/01/2017,755.00,755.00,755.00,752.00,752.00,-3.00,51.00,113578.00,85241552.27
20/01/2017,752.00,725.00,745.00,745.00,745.00,-7.00,16.00,47659.00,35375474.32
23/01/2017,745.00,720.00,720.00,720.00,720.00,-25.00,70.00,74913.00,54311665.06
24/01/2017,720.00,756.00,749.00,749.00,749.00,29.00,45.00,96023.00,71867180.00
25/01/2017,749.00,750.00,750.00,750.00,750.00,1.00,34.00,110053.00,82542701.25
26/01/2017,750.00,740.00,740.00,740.00,740.00,-10.00,31.00,104472.00,77607121.60
27/01/2017,740.00,750.00,750.00,750.00,750.00,10.00,54.00,107046.00,80204800.97
31/01/2017,750.00,727.00,727.00,727.00,727.00,-23.00,71.00,128840.00,93305236.13
01/02/2017,727.00,690.65,699.99,690.65,699.99,-27.01,61.00,146327.00,101655108.67
02/02/2017,699.99,699.99,699.99,699.99,699.99,,67.00,74025.00,49854255.25
03/02/2017,699.99,680.00,680.00,680.00,680.00,-19.99,35.00,112122.00,76090128.64
06/02/2017,680.00,680.00,680.00,680.00,680.00,,45.00,46566.00,30640532.07
07/02/2017,680.00,660.00,660.00,646.00,646.00,-34.00,57.00,137846.00,89761281.72
08/02/2017,646.00,646.00,646.00,646.00,646.00,,50.00,54925.00,34761123.80
09/02/2017,646.00,615.01,627.50,615.01,624.40,-21.60,103.00,626786.00,386288278.66
10/02/2017,624.40,624.40,624.40,624.40,624.40,,62.00,75349.00,46215081.10
13/02/2017,624.40,624.40,624.40,624.40,624.40,,62.00,102688.00,61991045.39
14/02/2017,624.40,600.00,600.01,600.00,600.00,-24.40,109.00,675287.00,405075938.60
15/02/2017,600.00,600.00,600.00,600.00,600.00,,98.00,133592.00,79110103.35
16/02/2017,600.00,600.00,600.00,599.99,599.99,-0.01,41.00,264110.00,158440441.83
17/02/2017,599.99,599.99,599.99,599.99,599.99,,28.00,19512.00,11673669.29
20/02/2017,599.99,599.99,599.99,599.99,599.99,,57.00,36704.00,21262177.55
21/02/2017,599.99,599.99,599.99,599.99,599.99,,40.00,22116.00,13013817.34
22/02/2017,599.99,580.00,580.00,576.00,576.00,-23.99,83.00,1037394.00,601294124.85
23/02/2017,576.00,576.00,576.00,576.00,576.00,,61.00,145879.00,83984580.20
24/02/2017,576.00,570.00,570.00,570.00,570.00,-6.00,66.00,556747.00,317391328.73
27/02/2017,570.00,570.00,589.00,570.00,570.00,,67.00,327028.00,186886590.63
28/02/2017,570.00,570.00,570.00,570.00,570.00,,55.00,645835.00,368592507.87
01/03/2017,570.00,570.00,570.00,570.00,570.00,,31.00,29933.00,17430610.67
02/03/2017,570.00,570.00,570.00,570.00,570.00,,11.00,9132.00,5462761.50
03/03/2017,570.00,598.50,628.42,628.42,628.42,58.42,37.00,143610.00,90210863.88
06/03/2017,628.42,659.84,691.00,691.00,691.00,62.58,92.00,160839.00,110458556.48
07/03/2017,691.00,691.00,691.00,691.00,691.00,,70.00,38458.00,26760219.52
08/03/2017,691.00,691.00,691.00,691.00,691.00,,69.00,82625.00,59307395.36
09/03/2017,691.00,720.00,725.55,720.00,725.55,34.55,29.00,51474.00,37200550.67
10/03/2017,725.55,735.00,735.00,734.99,734.99,9.44,44.00,63497.00,46114609.63
13/03/2017,734.99,734.99,734.99,734.99,734.99,,45.00,51682.00,37025012.74
14/03/2017,734.99,734.99,734.99,734.99,734.99,,32.00,30341.00,21823661.05
15/03/2017,734.99,730.00,730.00,730.00,730.00,-4.99,29.00,1797110.00,1311652927.40
16/03/2017,730.00,730.00,730.00,730.00,730.00,,31.00,105212.00,76797597.08
17/03/2017,730.00,766.35,730.01,730.01,730.01,0.01,29.00,113433.00,82864039.85
20/03/2017,730.01,761.90,750.00,750.00,750.00,19.99,32.00,21391.00,15859467.03
21/03/2017,750.00,761.90,761.90,761.90,750.00,,21.00,13798.00,10179333.78
22/03/2017,750.00,740.00,740.00,740.00,740.00,-10.00,56.00,779445.00,576535969.33
23/03/2017,740.00,749.00,749.00,749.00,749.00,9.00,29.00,18596.00,13863298.77
24/03/2017,749.00,749.47,749.47,749.47,749.00,,27.00,20704.00,15325266.50
27/03/2017,749.00,749.00,749.00,749.00,749.00,,32.00,17372.00,12918525.24
28/03/2017,749.00,750.00,752.00,750.00,750.00,1.00,44.00,426064.00,319491347.04
29/03/2017,750.00,750.00,750.00,750.00,750.00,,25.00,65066.00,48795828.64
30/03/2017,750.00,750.00,750.00,750.00,750.00,,11.00,6800.00,5118010.00
31/03/2017,750.00,735.01,760.00,750.00,750.00,,23.00,121433.00,91148986.17
03/04/2017,750.00,750.00,750.00,750.00,750.00,,53.00,38584.00,28624352.75
04/04/2017,750.00,750.00,750.00,750.00,750.00,,28.00,31458.00,23489232.57
05/04/2017,750.00,750.03,750.03,750.00,750.00,,28.00,56771.00,42582172.10
06/04/2017,750.00,750.00,750.00,750.00,750.00,,24.00,202993.00,152240127.62
07/04/2017,750.00,750.00,750.00,750.00,750.00,,21.00,420986.00,315754694.90
10/04/2017,750.00,750.00,750.00,750.00,750.00,,16.00,4385.00,3277381.32
11/04/2017,750.00,749.50,750.00,749.50,750.00,,52.00,506632.00,379065067.61
12/04/2017,750.00,741.01,741.01,741.01,750.00,,24.00,10315.00,7695102.82
13/04/2017,750.00,750.00,750.00,750.00,750.00,,48.00,29142.00,21721670.66
14/04/2017,750.00,750.00,750.00,750.00,750.00,,48.00,29142.00,21721670.66
17/04/2017,750.00,750.00,750.00,750.00,750.00,,48.00,29142.00,21721670.66
18/04/2017,750.00,728.07,728.07,728.07,728.07,-21.93,24.00,89579.00,65240182.00
19/04/2017,728.07,750.00,750.00,750.00,750.00,21.93,23.00,24960.00,18691543.51
20/04/2017,750.00,750.01,750.30,750.01,750.30,0.30,22.00,40040.00,30062089.70
21/04/2017,750.30,750.30,750.30,750.30,750.30,,33.00,31711.00,23647492.35
24/04/2017,750.30,712.79,713.50,712.79,713.50,-36.80,32.00,89148.00,63796506.22
25/04/2017,713.50,713.50,713.50,713.50,713.50,,26.00,27152.00,20186754.89
26/04/2017,713.50,713.50,713.50,713.50,713.50,,31.00,41142.00,30348927.90
27/04/2017,713.50,725.50,725.50,725.50,725.50,12.00,51.00,87318.00,63715351.30
28/04/2017,725.50,727.00,727.00,727.00,727.00,1.50,40.00,156917.00,114226190.50
01/05/2017,725.50,727.00,727.00,727.00,727.00,1.50,40.00,156917.00,114226190.50
02/05/2017,727.00,744.99,744.99,744.99,744.99,17.99,24.00,34422.00,25756093.24
03/05/2017,744.99,744.99,744.99,744.99,744.99,,16.00,12516.00,9790390.68
04/05/2017,744.99,744.99,744.99,744.99,744.99,,30.00,38421.00,29994578.74
05/05/2017,744.99,744.99,744.99,744.99,744.99,,24.00,41352.00,31285774.76
08/05/2017,734.99,755.00,760.00,755.02,760.00,25.01,37.00,683465.00,519334666.63
09/05/2017,760.00,780.00,780.00,780.00,760.00,,38.00,29567.00,23069487.84
10/05/2017,760.00,798.00,798.00,798.00,798.00,38.00,35.00,592646.00,472921667.40
11/05/2017,798.00,837.90,837.90,800.00,800.00,2.00,54.00,1260635.00,1054951567.01
12/05/2017,800.00,835.00,835.00,835.00,835.00,35.00,49.00,60514.00,49709986.39
15/05/2017,835.00,798.00,798.00,798.00,798.00,-37.00,28.00,69940.00,55906100.00
16/05/2017,798.00,798.00,800.11,798.00,800.11,2.11,32.00,239069.00,191046737.82
17/05/2017,800.11,801.06,825.05,801.06,825.05,24.94,47.00,292980.00,236015983.36
19/05/2017,835.00,835.00,835.00,834.99,835.00,,39.00,168061.00,140316771.51
22/05/2017,835.00,835.00,836.00,835.00,836.00,1.00,33.00,112046.00,93531112.75
23/05/2017,836.00,850.00,850.00,850.00,850.00,14.00,21.00,178186.00,151367471.98
24/05/2017,850.00,850.00,850.00,850.00,850.00,,38.00,32534.00,27633100.00
25/05/2017,850.00,870.00,870.00,870.00,870.00,20.00,24.00,388776.00,338232359.42
26/05/2017,870.00,870.00,870.00,870.00,870.00,,38.00,67467.00,58623046.50
29/05/2017,870.00,870.00,870.00,870.00,870.00,,38.00,67467.00,58623046.50
30/05/2017,870.00,870.00,870.00,870.00,870.00,,28.00,46782.00,40749190.45
31/05/2017,870.00,870.00,875.01,870.00,875.01,5.01,28.00,134271.00,117135861.32
01/06/2017,875.01,875.01,875.01,875.01,875.01,,38.00,34859.00,31048417.70
02/06/2017,875.01,892.00,918.76,880.00,918.76,43.75,30.00,1064276.00,937600469.84
05/06/2017,918.76,950.00,975.00,950.00,955.00,36.24,52.00,846290.00,804335909.64
06/06/2017,955.00,969.00,965.00,965.00,965.00,10.00,71.00,149058.00,142244916.45
07/06/2017,965.00,964.00,964.00,964.00,964.00,-1.00,36.00,116925.00,111674500.70
09/06/2017,964.00,964.00,964.00,964.00,964.00,,66.00,75364.00,69712408.31
12/06/2017,964.00,924.00,924.00,915.83,924.00,-40.00,80.00,615107.00,567024652.45
13/06/2017,924.00,924.00,924.00,899.99,900.00,-24.00,104.00,611523.00,553207281.74
14/06/2017,900.00,925.00,925.00,925.00,900.00,,32.00,33289.00,30121732.94
15/06/2017,900.00,900.00,925.00,900.00,900.00,,100.00,807051.00,730695801.09
16/06/2017,900.00,890.00,915.00,900.00,907.00,7.00,69.00,437309.00,396211445.71
19/06/2017,907.00,907.00,907.00,907.00,907.00,,21.00,14090.00,12708135.09
20/06/2017,907.00,910.00,910.00,910.00,910.00,3.00,25.00,275973.00,251046015.12
21/06/2017,910.00,900.00,900.00,900.00,900.00,-10.00,34.00,109942.00,98948346.47
22/06/2017,900.00,900.00,900.10,900.00,900.01,0.01,43.00,537985.00,484202285.30
23/06/2017,900.01,900.00,900.01,900.00,900.01,,48.00,278790.00,250895384.79
26/06/2017,900.01,900.00,900.01,900.00,900.01,,48.00,278790.00,250895384.79
27/06/2017,900.01,900.00,900.01,900.00,900.01,,48.00,278790.00,250895384.79
28/06/2017,900.01,900.00,910.00,900.00,910.00,9.99,49.00,301931.00,272579124.59
29/06/2017,910.00,910.00,910.00,910.00,910.00,,22.00,13913.00,12571799.95
30/06/2017,910.00,901.00,901.00,901.00,901.00,-9.00,49.00,86437.00,77890327.65
03/07/2017,901.00,901.00,901.00,901.00,901.00,,44.00,34491.00,31043091.94
04/07/2017,901.00,901.00,901.00,901.00,901.00,,43.00,94312.00,85056364.30
05/07/2017,901.00,901.50,901.52,901.50,901.50,0.50,63.00,405413.00,365519066.21
06/07/2017,901.50,901.00,901.00,901.00,901.00,-0.50,28.00,264605.00,238347877.08
07/07/2017,901.00,901.00,901.00,901.00,901.00,,35.00,57465.00,51718702.73
10/07/2017,901.00,901.00,901.00,901.00,901.00,,26.00,9618.00,8845929.06
11/07/2017,901.00,901.00,901.00,901.00,901.00,,23.00,32371.00,29210448.71
12/07/2017,901.00,902.05,902.30,902.00,902.30,1.30,37.00,136886.00,123482804.51
13/07/2017,902.30,903.05,903.05,903.05,903.05,0.75,19.00,27757.00,25163799.50
14/07/2017,903.05,903.05,903.05,903.05,903.05,,12.00,7448.00,6773729.90
17/07/2017,903.05,903.10,909.00,903.10,904.00,0.95,46.00,214102.00,193537979.97
18/07/2017,904.00,910.00,920.00,906.00,920.00,16.00,30.00,448793.00,411714217.79
19/07/2017,920.00,903.01,903.50,903.01,903.50,-16.50,34.00,69441.00,62803133.17
20/07/2017,903.50,905.00,920.00,905.00,920.00,16.50,44.00,312536.00,286645857.12
21/07/2017,920.00,920.00,920.00,918.00,918.00,-2.00,47.00,339014.00,311707703.48
24/07/2017,918.00,902.00,902.00,902.00,902.00,-16.00,28.00,64205.00,58063329.96
25/07/2017,902.00,910.00,910.00,910.00,910.00,8.00,53.00,136115.00,124405959.26
26/07/2017,910.00,910.00,910.00,910.00,910.00,,28.00,16336.00,15018527.69
27/07/2017,910.00,950.00,955.50,950.00,955.50,45.50,41.00,594931.00,567406043.72
28/07/2017,955.50,965.00,1003.27,930.00,1003.27,47.77,112.00,1119122.00,1117953299.92
31/07/2017,1003.27,1004.00,1003.90,1003.50,1003.70,0.43,61.00,238360.00,239328687.73
01/08/2017,1003.70,1053.88,1025.00,1004.03,1025.00,21.30,86.00,441758.00,448694034.15
02/08/2017,1025.00,1026.42,1026.42,1026.42,1026.42,1.42,34.00,37696.00,38676749.61
03/08/2017,1026.42,986.01,986.01,986.01,1026.42,,31.00,25790.00,25896737.76
04/08/2017,1026.42,1026.42,1026.42,1026.42,1026.42,,50.00,118181.00,119038775.37
07/08/2017,1026.42,1022.05,1060.00,1022.05,1060.00,33.58,50.00,96642.00,100603122.31
08/08/2017,1060.00,1099.94,1154.93,1076.50,1154.93,94.93,153.00,1638983.00,1827438320.29
09/08/2017,1154.93,1210.00,1200.00,1175.00,1200.00,45.07,74.00,1519809.00,1822444885.10
10/08/2017,1200.00,1260.00,1216.02,1215.00,1216.01,16.01,80.00,877982.00,1067337868.44
11/08/2017,1216.01,1269.00,1208.00,1205.57,1208.00,-8.01,47.00,80948.00,97659496.06
14/08/2017,1208.00,1208.00,1208.00,1208.00,1208.00,,83.00,139401.00,167487936.73
15/08/2017,1208.00,1208.00,1208.10,1208.00,1208.10,0.10,72.00,277927.00,335725093.86
16/08/2017,1208.10,1200.01,1220.00,1200.01,1220.00,11.90,81.00,753145.00,917083203.35
17/08/2017,1220.00,1210.00,1210.00,1208.95,1210.00,-10.00,70.00,1341074.00,1622300384.45
18/08/2017,1210.00,1210.00,1210.00,1210.00,1210.00,,61.00,260147.00,314409094.98
21/08/2017,1210.00,1201.00,1204.00,1200.01,1200.01,-9.99,38.00,170376.00,204572080.14
22/08/2017,1200.01,1210.00,1220.20,1210.00,1220.20,20.19,66.00,1027253.00,1251210260.08
23/08/2017,1220.20,1220.00,1225.00,1210.00,1220.00,-0.20,106.00,1084746.00,1322882567.26
24/08/2017,1220.00,1220.00,1220.02,1220.00,1220.02,0.02,42.00,357055.00,435446944.04
25/08/2017,1220.02,1220.00,1220.00,1220.00,1220.00,-0.02,34.00,93782.00,114194718.48
28/08/2017,1220.00,1222.00,1222.00,1220.00,1220.00,,42.00,485383.00,592847290.00
29/08/2017,1220.00,1220.00,1220.00,1220.00,1220.00,,34.00,49661.00,60581957.88
30/08/2017,1220.00,1220.00,1220.05,1210.00,1220.05,0.05,46.00,496292.00,604979417.30
06/09/2017,1220.00,1210.00,1220.00,1210.00,1220.00,,75.00,542474.00,656793072.13
07/09/2017,1220.00,1220.00,1220.01,1220.00,1220.00,,64.00,2057283.00,2509879334.94
08/09/2017,1220.00,1220.00,1220.00,1220.00,1220.00,,43.00,152808.00,186177210.74
11/09/2017,1220.00,1200.01,1210.00,1200.01,1210.00,-10.00,59.00,599892.00,725562385.07
12/09/2017,1210.00,1200.00,1200.00,1150.20,1150.20,-59.80,58.00,298878.00,357516810.64
13/09/2017,1150.20,1092.80,1190.00,1092.80,1190.00,39.80,66.00,187504.00,209489143.29
14/09/2017,1190.00,1205.00,1205.00,1205.00,1205.00,15.00,54.00,560184.00,673994860.57
15/09/2017,1205.00,1205.00,1205.00,1205.00,1205.00,,74.00,314561.00,379246013.37
18/09/2017,1205.00,1205.00,1205.00,1205.00,1205.00,,32.00,55813.00,66978693.20
19/09/2017,1205.00,1220.00,1228.90,1205.02,1228.90,23.90,58.00,157516.00,191221850.39
20/09/2017,1228.90,1225.00,1225.01,1225.00,1225.01,-3.89,56.00,164717.00,201390239.39
21/09/2017,1225.01,1225.05,1225.05,1225.05,1225.05,0.04,41.00,258417.00,316554095.12
22/09/2017,1225.05,1225.00,1230.00,1225.00,1230.00,4.95,40.00,606631.00,745926248.67
25/09/2017,1230.00,1230.00,1250.00,1206.00,1225.00,-5.00,37.00,639499.00,791084534.87
26/09/2017,1225.00,1205.30,1205.30,1205.30,1205.30,-19.70,22.00,59309.00,71486470.00
27/09/2017,1205.30,1210.05,1210.06,1210.03,1210.06,4.76,76.00,166103.00,200991879.68
28/09/2017,1210.06,1220.00,1225.00,1220.00,1225.00,14.94,36.00,278155.00,339560443.76
29/09/2017,1225.00,1220.11,1220.11,1220.11,1220.11,-4.89,20.00,110790.00,135195309.16
02/10/2017,1225.00,1220.11,1220.11,1220.11,1220.11,-4.89,20.00,110790.00,135195309.16
03/10/2017,1220.11,1201.00,1215.00,1201.00,1215.00,-5.11,37.00,240072.00,290886055.40
04/10/2017,1215.00,1220.02,1220.02,1220.02,1220.02,5.02,31.00,176587.00,215443547.04
05/10/2017,1220.02,1223.01,1223.01,1223.01,1223.01,2.99,28.00,50956.00,62493018.96
06/10/2017,1223.01,1223.01,1223.01,1223.01,1223.01,,20.00,13064.00,16051293.20
09/10/2017,1223.01,1223.10,1230.06,1230.06,1230.06,7.05,35.00,182805.00,225648404.69
10/10/2017,1230.06,1230.20,1230.20,1230.20,1230.20,0.14,40.00,64534.00,79745694.30
11/10/2017,1230.20,1230.26,1233.12,1230.26,1233.12,2.92,38.00,196503.00,242158560.63
12/10/2017,1233.12,1232.50,1250.00,1232.50,1240.00,6.88,62.00,1086218.00,1346759126.21
13/10/2017,1240.00,1240.50,1240.50,1240.50,1240.50,0.50,23.00,193452.00,239924435.20
16/10/2017,1240.50,1240.50,1240.50,1240.50,1240.50,,51.00,28538.00,35179066.50
17/10/2017,1240.50,1240.50,1240.50,1200.00,1200.00,-40.50,40.00,433428.00,535905873.96
18/10/2017,1200.00,1200.00,1200.00,1200.00,1200.00,,32.00,45105.00,54609743.76
19/10/2017,1200.00,1200.27,1200.27,1200.27,1200.27,0.27,22.00,57566.00,69198653.00
20/10/2017,1200.27,1200.27,1200.27,1200.27,1200.27,,37.00,44351.00,52711264.28
23/10/2017,1200.27,1200.00,1200.00,1200.00,1200.00,-0.27,30.00,71525.00,85778429.78
24/10/2017,1200.00,1200.00,1200.00,1200.00,1200.00,,34.00,19049.00,21823987.84
25/10/2017,1200.00,1200.00,1200.00,1200.00,1200.00,,38.00,222308.00,267042898.63
26/10/2017,1200.00,1200.00,1200.00,1200.00,1200.00,,23.00,32045.00,38437591.88
27/10/2017,1200.00,1215.00,1230.00,1215.00,1230.00,30.00,54.00,148817.00,181344990.80
30/10/2017,1230.00,1230.00,1230.00,1230.00,1230.00,,42.00,39316.00,48892976.31
31/10/2017,1230.00,1252.00,1252.00,1252.00,1252.00,22.00,43.00,82767.00,103374703.82
01/11/2017,1252.00,1250.00,1250.00,1250.00,1250.00,-2.00,39.00,45961.00,57496399.61
02/11/2017,1250.00,1250.00,1250.00,1250.00,1250.00,,32.00,276843.00,346055476.56
